"","TRANSECT","TRAP_START","PeriodID","JulianDate","month","year","Trap.Effort","Woylie_Caps","Chuditch_Caps","Quenda_Caps","Koomal_Caps","Round","prop.2yrsburnt.500m.transect","prop.2yrsburnt.1km.transect","prop.great10yrs.unburnt.500m.transect","prop.great10yrs.unburnt.1km.transect","prop.great20yrs.unburnt.500m.transect","prop.great20yrs.unburnt.1km.transect","mean.tsf.transect","tsf.cat.shannon.diversity","prop.5yrsharvest.500m.transect","prop.20yrsharvest.500m.transect","prop.great20yrsharvest.500m.transect","prop.5yrsharvest.1km.transect","prop.20yrsharvest.1km.transect","prop.great20yrsharvest.1km.transect","tsh.shannon.diversity","mean.tsh.500m.transect","Year","BaitIntensity.Transect.Twelve","BaitIntensity.Transect.Six","BaitIntensity.Transect.Three","Rain.ThreeMonths","Rain.SixMonths","Rain.TwelveMonths","Rain.PrvAutumn","mean.smNDVI","ndvi.monthly.anomaly","prop.pasture.1km","prop.pasture.5km","DistCentroidPasture","mean.annual.precip","rain.anomaly.twelve","valleys.prop.area","Woylie_Abundance","Woylie_SD","Koomal_Abundance","Koomal_SD","Chuditch_Abundance","Chuditch_SD","Quenda_PA"
"179","Warrup",2012-04-24,25,115,4,2012,10000,8,14,0,98,"Apr_2012",0,0,0.75825500120511,0.750300553017552,0.369727645215715,0.393484010579466,20.1109275817871,1.07680538925965,0,0.187997107736804,0.770788141720897,0,0.133205097379178,0.787448905987016,1.77360439062194,36.0462913513184,2012,19.5514087677002,9.78851985931396,4.97756814956665,26.3614921569824,175.788070678711,697.366943359375,116.955009460449,69.53470703125,0.0573839286233478,0.0174884244775372,0.0252697172218803,2.57218708780116,666.455261230469,0.0463822313771435,0.528751161449436,9.039,12,332.111,629.025,20.685,29.0250000000001,0
"180","Warrup",2012-11-13,26,318,11,2012,10000,11,3,0,118,"Nov_2012",0,0,0.75825500120511,0.750300553017552,0.369727645215715,0.393484010579466,20.6659507751465,1.07697880680308,0,0.187997107736804,0.770788141720897,0,0.133205097379178,0.787448905987016,1.77360439062194,36.6013145446777,2012,19.1265811920166,9.33806228637695,4.71538352966309,215.700332641602,432.995300292969,563.53173828125,116.955009460449,69.53470703125,0.00203329644066515,0.0174884244775372,0.0252697172218803,2.57218708780116,666.455261230469,-0.154434256785958,0.528751161449436,12.7013333333333,16,372.811666666667,711,11.9036666666667,21,0
"181","Warrup",2013-04-09,27,99,4,2013,10000,6,2,0,124,"Apr_2013",0.0185586888406845,0.0382303438326521,0.739696312364425,0.7120702091849,0.369004579416727,0.392522240923299,20.8045787811279,1.14793653605312,0.0113280308508074,0.199325138587611,0.770788141720897,0.0220004808848281,0.155205578264006,0.787448905987016,1.81352622610865,36.6108093261719,2013,19.0518646240234,9.45161819458008,4.73623466491699,42.0922203063965,239.200439453125,670.777709960938,72.3630828857422,69.53470703125,0.063696686887024,0.0148604680265298,0.0293493650295,2.57218708780116,666.455261230469,0.00648572977350087,0.528751161449436,8.632,13,416.994666666667,789.025,8.026,16,0
"182","Warrup",2014-04-01,29,91,4,2014,10000,19,1,0,101,"Apr_2014",0.132562063147746,0.160375090165905,0.780670040973729,0.733710026448666,0.283200771270186,0.312935801875451,18.5474300384521,1.33455555704361,0.0113280308508074,0.199325138587611,0.770788141720897,0.0220004808848281,0.155205578264006,0.787448905987016,1.81352622610865,37.5868911743164,2014,15.7217597961426,9.50275897979736,4.47896528244019,17.0393676757812,108.267684936523,685.130004882812,180.656311035156,69.53470703125,0.0221926428617118,0.014015767738706,0.0323015152362796,2.57218708780116,666.455261230469,0.0280210011664771,0.528751161449436,21.0286666666667,25,310.081333333333,583.025,5.762,12.0250000000001,0
"183","Warrup",2015-04-15,31,105,4,2015,10000,23,3,1,64,"Apr_2015",0.552181248493613,0.483649915845155,0.361050855627862,0.410435200769416,0.210412147505423,0.266169752344314,11.9951791763306,1.13801442893303,0.0113280308508074,0.199325138587611,0.873945529043143,0.0220004808848281,0.155205578264006,0.787448905987016,1.81352622610865,38.6231155395508,2015,29.6172828674316,8.41301250457764,1.31242346763611,46.0049095153809,129.689743041992,654.083129882812,152.715347290039,69.53470703125,-0.0260456745446405,0.0124827931422851,0.0324693488486184,2.57218708780116,666.455261230469,-0.0185640838438483,0.528751161449436,28.1116666666667,35,245.695,470.025,7.32666666666667,14,1
"184","Warrup",2016-04-12,33,103,4,2016,10000,46,4,0,76,"Apr_2016",0.533622559652928,0.445419572012503,0.361050855627862,0.410435200769416,0.210412147505423,0.266169752344314,12.98766040802,1.16983533024152,0.0113280308508074,0.0961677512653651,0.896601590744758,0.0220004808848281,0.0821110843952873,0.860543399855735,1.81352622610865,39.6155967712402,2016,19.2145557403564,6.14868831634521,1.32328271865845,154.155578613281,200.715789794922,647.949157714844,190.125793457031,69.53470703125,0.0555542941099752,0.0108246777624828,0.0439810132846759,2.57218708780116,666.455261230469,-0.0277679607202101,0.528751161449436,51.5226666666667,60,239.473333333333,455.05,8.155,15,0
"185","Warrup",2017-03-14,35,73,3,2017,10000,60,2,0,46,"Mar_2017",0.419619185345866,0.32327482567925,0.361050855627862,0.410435200769416,0.214268498433357,0.268814618898774,13.9063205718994,1.30430737224976,0.0113280308508074,0.0735116895637503,0.958785249457701,0.0220004808848281,0.0697283000721327,0.872926184178889,1.81352622610865,40.5342559814453,2017,15.9874038696289,9.94210243225098,4.91339826583862,89.6176528930664,245.895599365234,837.947448730469,225.0966796875,69.53470703125,0.0519855722623254,0.0209610812163684,0.0440154406923352,2.57218708780116,666.455261230469,0.257319879482046,0.528751161449436,65.82,74,191.826666666667,365.025,6.115,12,0
"186","Warrup",2018-03-13,37,72,3,2018,10000,37,2,1,36,"Mar_2018",0.645215714630031,0.53270016830969,0.216437695830321,0.295984611685501,0.213786454567366,0.293940851166146,10.8493747711182,0.918335359900235,0.0113280308508074,0.0113280308508074,0.958785249457701,0.0220004808848281,0.0220004808848281,0.920654003366194,1.81352622610865,41.5294723510742,2018,19.2373294830322,8.27279376983643,1.32328271865845,79.7211074829102,216.76155090332,603.215209960938,81.5047760009766,69.53470703125,-0.0487783468743363,0.0243398823676636,0.042418869662138,2.57218708780116,666.455261230469,-0.0948901673501262,0.528751161449436,44.6406666666667,54,162.789333333333,311,5.88133333333333,12,1
"187","Winnejup",2005-11-15,12,319,11,2005,10000,1,1,0,19,"Nov_2005",0,0,0.615402787621072,0.518097082677642,0.120954405858729,0.0916353952306016,13.1551074981689,0.588444006945579,0,0.015355539806284,0.984644460193716,0,0.038373078319816,0.943469313642416,0.995520074957322,36.435848236084,2005,14.1639385223389,7.01465940475464,3.48061513900757,315.68310546875,618.852722167969,830.415954589844,99.8054809570312,67.7578857421875,-0.0262023922682164,0.0438949286746685,0.11042193711601,10.8731416109694,653.30126953125,0.271107210897777,0.342724422758008,4.525,8,115.236666666667,226.025,3.095,8,0
"188","Winnejup",2006-03-28,13,87,3,2006,10000,12,1,0,62,"Mar_2006",0,0,0.615402787621072,0.518097082677642,0.120954405858729,0.0916353952306016,13.5187435150146,0.588444006945579,0,0.015355539806284,0.984644460193716,0,0.038373078319816,0.943469313642416,0.995520074957322,36.799488067627,2006,17.3036327362061,6.69521427154541,3.25126600265503,71.7054672241211,327.956451416016,917.721130371094,290.631317138672,67.7578857421875,0.0463831030744698,0.043329353358889,0.123084568124322,10.8731416109694,653.30126953125,0.404744140524275,0.342724422758008,12.4403333333333,14,210.886666666667,402.025,3.31166666666667,8,0
"189","Winnejup",2006-11-21,14,325,11,2006,10000,4,1,1,74,"Nov_2006",0,0,0.653201039451925,0.617479724004358,0.130876446964328,0.117782350804987,14.1694612503052,0.97792856217801,0,0.015355539806284,0.984644460193716,0,0.038373078319816,0.943469313642416,0.995520074957322,37.4502029418945,2006,13.4867286682129,6.79151439666748,3.33394742012024,223.532287597656,372.740692138672,542.80078125,290.631317138672,67.7578857421875,-0.0107499033314006,0.043329353358889,0.123084568124322,10.8731416109694,653.30126953125,-0.169141701439728,0.342724422758008,6.62766666666667,10,262.175666666667,508,3.783,8,1
"190","Winnejup",2007-04-17,15,107,4,2007,10000,9,4,4,93,"Apr_2007",0,0,0.653201039451925,0.617479724004358,0.130876446964328,0.117782350804987,14.5713748931885,0.990854461034831,0,0.015355539806284,0.984644460193716,0,0.038373078319816,0.943469313642416,0.995520074957322,37.8521156311035,2007,13.6778392791748,6.88632488250732,3.3858048915863,34.0393180847168,130.16325378418,481.882263183594,73.406852722168,67.7578857421875,-0.0736806112083025,0.0421982027273299,0.127136790748103,10.8731416109694,653.30126953125,-0.26238890744947,0.342724422758008,9.81733333333333,12,356.203,669.025,6.23333333333333,11,1
"191","Winnejup",2008-04-08,17,99,4,2008,10000,5,0,5,92,"Apr_2008",0,0,0.810300023623907,0.833676310374047,0.130876446964328,0.117782350804987,15.5474519729614,0.979344021419709,0,0.015355539806284,0.984644460193716,0,0.038373078319816,0.943469313642416,0.995520074957322,38.828197479248,2008,10.3307971954346,5.66596651077271,3.47223401069641,16.93825340271,147.082748413086,670.831848144531,99.582160949707,67.7578857421875,0.0018654110341747,0.0413812606045372,0.11641669678352,10.8731416109694,653.30126953125,0.0268338352164226,0.342724422758008,6.10466666666667,9,351.875666666667,668.025,4.10366666666667,11,1
"192","Winnejup",2010-04-20,21,110,4,2010,10000,5,4,0,73,"Apr_2010",0,0.00338942016704999,0.810300023623907,0.833676310374047,0.130876446964328,0.117782350804987,17.5761604309082,0.855030264795942,0,0.015355539806284,0.984644460193716,0,0.038373078319816,0.943469313642416,0.995520074957322,40.8569030761719,2010,14.1164150238037,7.1124529838562,3.8450300693512,21.5194911956787,81.9185943603516,666.824523925781,111.424102783203,67.7578857421875,0.0296953154876056,0.0421667818764532,0.0942898445970365,10.8731416109694,653.30126953125,0.0206998746600237,0.342724422758008,5.76566666666667,8,276.912666666667,528.025,8.894,16,0
"193","Winnejup",2012-05-01,25,122,5,2012,10000,2,4,1,63,"May_2012",0.390030711079613,0.449824476455635,0.609969288920387,0.546786103377315,0.127805339003071,0.094782713957148,15.1085824966431,0.988354914066219,0,0.015355539806284,0.984644460193716,0,0.038373078319816,0.943469313642416,0.995520074957322,42.8856086730957,2012,13.5223140716553,6.76342344284058,3.44676184654236,37.8613090515137,128.616394042969,650.289306640625,116.776473999023,67.7578857421875,0.079936853833882,0.0423553069817131,0.0937522587640043,10.8731416109694,653.30126953125,-0.00461037354601517,0.342724422758008,2.97233333333333,6,218.255333333333,408.1,10.639,19,1
"194","Winnejup",2012-11-13,26,318,11,2012,10000,12,1,0,67,"Nov_2012",0.390030711079613,0.449824476455635,0.609969288920387,0.546786103377315,0.171273328608552,0.153492313279264,15.6444673538208,0.988354914066219,0,0.015355539806284,0.984644460193716,0,0.038373078319816,0.943469313642416,0.995520074957322,43.4214973449707,2012,13.1788082122803,6.4153847694397,3.25904202461243,200.378051757812,419.360961914062,547.977416992188,116.776473999023,67.7578857421875,-0.000343568546647526,0.0423553069817131,0.0937522587640043,10.8731416109694,653.30126953125,-0.161217890506524,0.342724422758008,14.0663333333333,18,225.424666666667,426,8.368,17,0
"195","Winnejup",2013-04-09,27,99,4,2013,10000,17,3,1,71,"Apr_2013",0.390030711079613,0.449824476455635,0.609969288920387,0.546786103377315,0.172218284904323,0.153976516160271,16.0463809967041,0.988354914066219,0,0.015355539806284,0.984644460193716,0,0.038373078319816,0.943469313642416,0.995520074957322,43.8234100341797,2013,13.1337604522705,6.53065538406372,3.27161359786987,35.7368850708008,217.885314941406,639.918823242188,70.4599838256836,67.7578857421875,0.0445780544348074,0.0433921950606422,0.0960110227683412,10.8731416109694,653.30126953125,-0.0204843414718366,0.342724422758008,18.9296666666667,23,248.681333333333,471,9.89733333333333,19,1
"196","Winnejup",2015-06-16,31,167,6,2015,10000,26,18,1,31,"Jun_2015",0.0489014883061658,0.0658515918169713,0.562485235057879,0.482992373804624,0.127569099929128,0.097082677641932,17.2794246673584,1.13899908360113,0,0.015355539806284,0.994566501299315,0,0.038373078319816,0.943469313642416,0.995520074957322,46.0052299499512,2015,20.008731842041,3.31184673309326,3.31184673309326,186.607208251953,198.150894165039,647.576782226562,154.219665527344,67.7578857421875,0.122128463248001,0.0434236159115189,0.102800867365378,10.8731416109694,653.30126953125,-0.00876240039881581,0.342724422758008,31.204,38,116.348333333333,238,27.3096666666667,37,1
"197","Winnejup",2016-11-01,34,306,11,2016,10000,56,0,0,20,"Nov_2016",0.0869359792109615,0.165839486744946,0.524450744153083,0.383004478876649,0.512402551381999,0.374773029899528,17.9856796264648,0.965512618909694,0,0.00543349870068509,1,0,0.0192470645200339,0.962595327442198,0.995520074957322,47.3832168579102,2016,11.3605031967163,6.76611757278442,3.4755117893219,270.450164794922,591.87841796875,839.243103027344,186.607208251953,67.7578857421875,-0.0376096065685648,0.0438635078237919,0.1223436935309,10.8731416109694,653.30126953125,0.284618815496117,0.342724422758008,62.6943333333333,71,100.92,203.025,3.33833333333333,9,0
"198","Winnejup",2017-03-21,35,80,3,2017,10000,50,0,0,39,"Mar_2017",0.0380344909047957,0.0999878949279748,0.524450744153083,0.383004478876649,0.512402551381999,0.374773029899528,18.3684558868408,0.876110538386966,0,0,1,0,0.00508413025057499,0.976758261711657,0.995520074957322,47.7659950256348,2017,12.6737251281738,6.90022659301758,2.53528666496277,88.088981628418,239.750335693359,813.815490722656,229.906463623047,67.7578857421875,0.0563622141352395,0.0431408282536291,0.123775749909649,10.8731416109694,653.30126953125,0.245697090572894,0.342724422758008,58.5756666666667,67.0250000000001,129.663666666667,246,1.782,6,0
"199","Winnejup",2017-10-24,36,297,10,2017,10000,62,0,0,28,"Oct_2017",0.0380344909047957,0.0999878949279748,0.524450744153083,0.383004478876649,0.524450744153083,0.383004478876649,18.9617557525635,0.876110538386966,0,0,1,0,0.00508413025057499,0.976758261711657,0.995520074957322,48.3592987060547,2017,13.4615335464478,6.71059322357178,3.33670139312744,359.831787109375,413.084838867188,605.497924804688,229.906463623047,67.7578857421875,0.0663832948138406,0.0431408282536291,0.123775749909649,10.8731416109694,653.30126953125,-0.0731719758647674,0.342724422758008,71.4963333333333,83,121.443,233,1.35233333333333,5,0
